,TSM1_TPM,TSM2_TPM,STB48M1_TPM,STB48M2_TPM,EVT48M1_TPM,EVT48M2_TPM
ENSG00000279976,0,0,0,0,0,0
ENSG00000279977,0.175273025,0.242565549,0.042096649,0.039115257,0,0.275129526
ENSG00000279979,0,0,0,0,0,0
ENSG00000279980,0.11552301,0,0,0,0.136776535,0
ENSG00000279981,0.093336137,0.193755982,0,0.0312444,0.055253899,0.054941841
ENSG00000279982,0.068778736,0.071388703,0.049557329,0,0.122148617,0.040486252
ENSG00000279983,0,0,0,0,0,0
ENSG00000279985,0.092090048,0.382338462,0,0.03082727,0,0
ENSG00000279987,0,0,0,0,0,0
ENSG00000279989,3.390588122,2.815401403,0.814343206,1.210670958,2.141000986,0.798340962
ENSG00000279990,0,0,0,0,0,0
ENSG00000279991,0.059464152,0,0,0,0.140808324,0.07000654
ENSG00000279993,0,0,0.123258988,0.143161841,0,0
ENSG00000279994,0,0,0,0,0,0
ENSG00000279995,0,0,0,0.31955768,0,0.561927492
ENSG00000279996,0.1704302,0.176897564,0,0,0,0
ENSG00000279997,0.155401956,0.322598077,0,0,0,0.182953137
ENSG00000279998,0,0,0,0,0,0
ENSG00000280000,0,0,0.087145777,0,0.286395211,0.071194433
ENSG00000280002,0.062269392,0,0.493538462,0.083379057,0,0
ENSG00000280003,0,0.055570225,0.19288149,0.035844227,0.063388424,0
ENSG00000280004,0.488203404,0,0,0,0.578021385,0
ENSG00000280005,0,0,0,0,0,0
ENSG00000280007,0.172987154,0.141464856,0.124642902,0.168458726,0.179986949,0.104913703
ENSG00000280009,0,0,0,0,0,0
ENSG00000280010,0.977299319,1.724454805,0.915428953,0.588874116,0.578549741,0.575282259
ENSG00000280011,0,0,0.004039477,0,0,0
ENSG00000280012,0,0,0,0,0,0
ENSG00000280013,2.582525252,4.824945158,0,0,1.223059742,2.432304508
ENSG00000280014,0,0,0,0,0,0
ENSG00000280015,0,0,0,0,0,0
ENSG00000280016,0,0,0,0,0,0
ENSG00000280017,0,0,0.044299521,0,0,0
ENSG00000280018,13.45426327,10.42706269,2.498958782,3.563032389,7.008994208,5.631846009
ENSG00000280019,0.209025504,0,0.150609711,0.069971574,0,0
ENSG00000280020,2.746306305,2.850521187,0.887049845,1.268041105,2.915193769,1.449364799
ENSG00000280021,0,0,0,0,0,0
ENSG00000280022,0,0,0,0,0,0.168053082
ENSG00000280023,0.38551639,0.133381897,0.092592389,0,0.304294912,0.453864513
ENSG00000280024,0,0,0,0,0,0
ENSG00000280025,0,0,0,0,0,0
ENSG00000280026,0,0,0,0,0,0
ENSG00000280027,0.540372432,1.201881646,0,0.10336595,0.274194982,0.90882136
ENSG00000280028,1.092843735,0.189052366,0,0.121943646,0,0
ENSG00000280029,0,0,0,0,0,0
ENSG00000280032,0,0,0,0,0,0
ENSG00000280033,0.604617599,0.313780599,1.161724671,1.011982852,1.312397282,1.542255286
ENSG00000280035,0.28135933,0.208597253,0.289612283,0.053820241,0.618656723,0.378561679
ENSG00000280036,0.05766804,0,0.24931025,0.115826732,0,0
ENSG00000280037,0.416828637,0.865292309,0.150169332,0.139533958,0.740273002,0
ENSG00000280038,0,0.132505957,0,0.128204633,0.264509487,0.075147318
ENSG00000280039,0.174009723,0.154811075,0.519430168,0.266285684,0.676934135,0.585313919
ENSG00000280040,0.159102002,0,0,0,0,0
ENSG00000280042,0.053835119,0.223512062,0.23273978,0.108128278,0,0
ENSG00000280043,0,0.259284436,0,0.083622571,0.295763279,0.22056967
ENSG00000280044,0,0,0,0,0,0
ENSG00000280046,0.329388601,0.574993464,0.37757882,0.240574442,0.478622105,0.440665727
ENSG00000280047,0.203961361,0.423402284,1.175686643,1.310905829,0.676159315,0.960486519
ENSG00000280048,0,0,0,0,0,0
ENSG00000280049,6.52443486,6.990471725,5.610952931,5.918107589,6.977218763,8.42448776
ENSG00000280051,0,0,0,0,0,0
ENSG00000280053,0.095404413,0.033008251,0,0,0,0
ENSG00000280054,0,0.090664819,0.346162394,0.497089725,0,0
ENSG00000280055,0.938297627,1.076419636,0.213497092,0.297565027,0.818574395,0.174418141
ENSG00000280056,0,0,0,0,0,0
ENSG00000280057,0,0.062170162,0,0,0,0
ENSG00000280058,0,0,0,0,0,0
ENSG00000280059,0,0,0,0,0,0
ENSG00000280060,0.466884478,0,0,0,0.276390138,0
ENSG00000280061,0,0,0,0,0,0
ENSG00000280062,0.123985171,0.042896691,0.059556913,0.055338941,0,0.097310984
ENSG00000280063,4.539167914,5.903462311,1.418581699,1.098428445,2.136757314,2.510996713
ENSG00000280064,0,0,0,0,0,0
ENSG00000280067,2.088213778,0.770650963,5.884760694,6.182553452,3.186643937,1.912114384
ENSG00000280068,0.644075575,0.89135533,0,0,0,0
ENSG00000280069,1.838106799,1.271905314,0.809365368,0.307654386,1.692658611,1.683098965
ENSG00000280070,0,0.089063996,0,0.038299048,0,0
ENSG00000280071,9.191920197,11.0471595,6.423888738,5.575630836,9.491955566,8.136506678
ENSG00000280073,0.046505674,0,0.033508859,0,0,0
ENSG00000280077,6.404879759,6.706242745,3.643362088,3.573403802,6.984551626,5.622227775
ENSG00000280078,0.081594921,0.197612865,0,0,0.032202158,0.128081158
ENSG00000280079,16.34007581,16.89034261,2.083386976,2.476069572,6.52836983,7.837298158
ENSG00000280080,0.548008946,0.625684841,0.434344203,0.146757397,0.259531898,0.322582671
ENSG00000280081,0.025645609,0.079856372,10.3479601,10.93716629,0.637639805,0.543461657
ENSG00000280082,0,0,0,0,0,0
ENSG00000280083,0,0,0,0,0.12963306,0
ENSG00000280085,0,0,0,0,0,0
ENSG00000280086,0,0,0,0,0,0
ENSG00000280087,0.038225436,0.039675988,0.123942046,0.089572121,0.04525802,0.112506041
ENSG00000280088,3.482424623,2.473129032,0.308147469,0.245420298,4.123109113,2.877068761
ENSG00000280089,0,0,0.830138656,0.30853845,0,0
ENSG00000280090,0.114964027,0.357979802,0,0,0.136114713,0.135345977
ENSG00000280091,0,0,0,0,0,0
ENSG00000280092,1.185765754,0.410254117,1.281574502,0.793873424,0,0
ENSG00000280093,0,0,0,0,0.332248513,0.991116207
ENSG00000280094,0,0,0,0.143881247,0,0.253008559
ENSG00000280095,0,1.865104851,0.323684316,0,1.063753641,0.264436467
ENSG00000280096,0.913816628,0.948493493,0.329217381,0,0.540968732,1.075826994
ENSG00000280097,0,0,0,0,0,0
ENSG00000280098,0,0,0,0,0,0
ENSG00000280099,5.728784031,4.201102511,0.448671329,0.792101041,3.170196494,4.765092772
ENSG00000280103,0,0,0,0,0,0
ENSG00000280104,0,0,0,0,0,0
ENSG00000280105,0,0,0,0,0,0
ENSG00000280106,0.147947249,0,0.03553361,0,0.058388692,0.116117858
ENSG00000280107,0.318773242,0.264695858,0,0.042683912,0.075484009,0
ENSG00000280108,0,0,0,0,0,0
ENSG00000280109,9.002433817,7.076281915,583.4977856,553.4417347,82.71846939,72.4745053
ENSG00000280110,0,0,0,0,0,0
ENSG00000280113,0,0.055962551,0,0,0,0
ENSG00000280114,0.237416459,0.410709617,0.171066323,0.052983657,0.281095522,0
ENSG00000280115,0,0,0,0.093325841,0,0
ENSG00000280116,0.838561141,0.435191132,0,0,0,0
ENSG00000280117,0,0.050511488,0,0,0.115235943,0.028646281
ENSG00000280118,0,0,0,0,0,0
ENSG00000280119,0.022251102,0,0,0,0,0
ENSG00000280120,2.535971192,5.685561562,0.95017009,0.882876627,3.603036526,3.343841777
ENSG00000280121,0,0,0,0,0,0
ENSG00000280122,0.098813813,0.102563529,0.047465722,0.110260198,0,0
ENSG00000280124,0,0,0,0,0,0
ENSG00000280125,0,0,0,0,0,0
ENSG00000280128,2.452214345,1.527161541,0.831482647,1.043003157,2.254376982,1.324608358
ENSG00000280129,0.723742769,0.956081441,0.142221909,0.264298783,0.389497487,0.464757261
ENSG00000280131,0,0,0,0,0,0
ENSG00000280132,0.056124171,0.058253931,0.080878601,0,0,0
ENSG00000280134,0,0,0,0,0,0
ENSG00000280135,0,0.114014115,0.079147466,0,0.043351604,0
ENSG00000280136,1.635285837,1.85899198,4.769216109,1.876848604,4.425463072,1.741852446
ENSG00000280137,0,0,0,0,0,0
ENSG00000280138,1.793209663,1.653129318,0.982465674,0.797815424,1.872142567,1.524328442
ENSG00000280139,0,0,0,0,0,0
ENSG00000280140,0.187244388,0,0,0.125360631,0,0.220440908
ENSG00000280142,0,0,0,0,0,0
ENSG00000280143,0.020074455,0.083344903,0.188035913,0.107519219,0.047535367,0.118167253
ENSG00000280144,0.350546051,0.363848323,0,0,0,0
ENSG00000280145,1.255827015,1.184983862,0.760908726,0.859888259,1.605143475,1.747285486
ENSG00000280147,0,0,0.702299631,0.250984994,0,0
ENSG00000280148,0.071468279,0,0,0,0.253850301,0
ENSG00000280149,0.178491729,0.370530012,0.385827382,0.119500702,0.211330022,0.630409474
ENSG00000280150,0,0,0,0,0,0
ENSG00000280152,1.151892262,1.168430647,1.056333146,0.403124674,0.557923678,0.554772686
ENSG00000280153,0,0,0,0,0,0
ENSG00000280154,0,0,0,0,0,0
ENSG00000280155,0,0,0,0,0,0
ENSG00000280157,0.237697967,0.592123105,0.479553642,0.541074098,0.56285764,0.615646661
ENSG00000280159,0,0,0,0.058890103,0,0
ENSG00000280160,0.241020166,0.150099737,0.104197747,0.032272732,0,0.227000466
ENSG00000280161,0.869240207,0.338334569,0.704605493,0.363724189,0,0.127918454
ENSG00000280162,0.058456285,0.060674543,0.021059832,0.078273286,0,0.137639976
ENSG00000280163,0.19149232,0.066252978,0.229960798,0,0.151148279,0.45088391
ENSG00000280164,4.351254757,3.118448082,1.567610671,1.387227139,1.839922722,1.463625097
ENSG00000280165,0,0,0,0,0,0
ENSG00000280166,0.345449258,0.358558122,0.124453744,0,0,0
ENSG00000280167,0,0.310850809,0,0,0,0
ENSG00000280168,0.399937202,1.245341207,0,0.178506036,0.631355029,0.15694733
ENSG00000280169,0.291193496,0.050373917,0.104907218,0.032492474,0.057461046,0.114273044
ENSG00000280171,0.049179644,0,0.106306625,0.065851813,0.232910181,0.057898693
ENSG00000280172,0,0,0,0,0,0
ENSG00000280173,3.473277606,3.291593943,0.253887981,0.235906988,1.549554503,1.777849694
ENSG00000280176,0.494984007,1.541301926,1.06995649,0.6627863,0.58604946,2.913698109
ENSG00000280177,0.038500737,0.039961735,0,0,0.227919847,0
ENSG00000280179,0.834234309,0.279319755,3.490217999,3.819570883,0.477926063,0.506908667
ENSG00000280180,0.447739852,0.503457896,0.053768534,0.037470382,0.088352248,0.153743205
ENSG00000280181,0.101246729,0,0.364757894,0.27113985,0.119873753,0.476786963
ENSG00000280182,0,0,0,0,0,0.058058929
ENSG00000280183,0.19984401,0.207427549,1.151953155,0.133796113,0.946442492,0.941097258
ENSG00000280184,0.197700713,0.246243503,0.313389623,0.026472234,0.140443805,0.093100413
ENSG00000280185,0,0,0,0,0,0
ENSG00000280186,0.045867244,0.238038907,0,0.122832982,0.217222966,0.053999038
ENSG00000280187,2.073365458,3.335668291,0.995951742,1.203040678,1.022840039,1.871396536
ENSG00000280189,0,0,0,0,0,0
ENSG00000280190,0.154801948,0.053558754,0.037179955,0,0,0
ENSG00000280191,0.381617652,0.396099008,0.091655999,0.21291172,0.301217569,0.224637284
ENSG00000280193,1.010813923,1.478378125,0.595901853,0.153805158,0.380793633,0.919561621
ENSG00000280194,0,0.09670914,0.067134525,0.124759774,0,0.109692164
ENSG00000280195,2.315881851,2.804390507,2.304351883,2.547232339,1.762682026,1.428147851
ENSG00000280196,0,0,0,0,0,0
ENSG00000280197,0,0.206655007,0,0,0,0
ENSG00000280198,2.596544675,2.853610422,2.971422023,1.32935995,1.80838119,0.359633595
ENSG00000280199,0,0,0,0,0,0
ENSG00000280200,0,0,0.076010723,0.282509799,0,0
ENSG00000280201,0,0,0,0,0,0
ENSG00000280202,3.339173193,2.550368772,0,0.253085163,0.37297196,0.074173104
ENSG00000280204,0,0,0,0,0,0
ENSG00000280205,0.028397489,0.058950193,0,0,0,0
ENSG00000280206,6.667131519,8.304157313,2.008897899,1.136205085,5.453848032,5.708469764
ENSG00000280207,0.470997998,0.244435548,0,0,0,0
ENSG00000280208,0.187792527,0.064972915,0.99227815,0.712456467,0,0.221086227
ENSG00000280211,0.640986484,0.443540122,0.585012182,0.658018053,0.50594198,0.15092537
ENSG00000280212,0.671024344,0.696487899,0.322329989,1.797010553,0.264825697,0
ENSG00000280213,1.365397304,1.5096372,1.646818095,2.007127417,1.335450851,1.258018684
ENSG00000280214,0.201634221,0.15696427,0.036321012,0.033748666,0.119365095,0.237381911
ENSG00000280215,0,0,0,0,0,0
ENSG00000280216,1.843388715,3.006677648,0.948729892,0.352615371,1.247159441,0.620057923
ENSG00000280217,0,0,0.114809042,0,0,0
ENSG00000280219,0,0.013714006,0,0,0,0
ENSG00000280220,0,0,0,0,0,0
ENSG00000280222,0,0,0,0,0,0
ENSG00000280223,0,0.066332181,0,0,0,0
ENSG00000280224,0,0,0,0,0,0
ENSG00000280225,0,0.043742112,0,0,0,0
ENSG00000280227,0,0,0,0,0,0
ENSG00000280228,0.055282598,0.057380423,0,0.037011851,0.130906601,0
ENSG00000280229,0,0,0,0,0,0
ENSG00000280231,0.224614591,0.699414319,0.485526474,0.451140254,0.26593841,1.586618802
ENSG00000280232,0,0.359138313,0,0.115826732,0,0.203675984
ENSG00000280233,0.552064779,0,0,0.246405922,0.435754504,0.216646744
ENSG00000280234,0,0,0,0,0,0
ENSG00000280236,0,0,0,0,0,0
ENSG00000280238,0,0,0,0,0,0
ENSG00000280239,1.424147374,1.75192878,0.988139393,0.988784297,1.998408419,1.676634176
ENSG00000280241,0,0,0.047232905,0,0.271645243,0
ENSG00000280242,0.243545662,0,0,0.326108977,0.288352354,0
ENSG00000280243,0.098905222,0.102658408,0.285057788,0.397303906,0.351304394,0
ENSG00000280244,0.463846184,0.48144789,0.83554086,0,0.274591504,0.819122071
ENSG00000280245,0.198360938,0.102944099,0.500239398,0.066401596,0,0
ENSG00000280247,0,0.217595566,0.528684383,0.771951102,0.124104591,0.123403685
ENSG00000280248,0.049475495,0,0,0,0,0
ENSG00000280249,0,0,0,0,0,0
ENSG00000280250,0,0,0,0,0,0.334765315
ENSG00000280251,0,0,0,0,0,0
ENSG00000280254,1.066119399,0.948493493,0.256057963,0.237923287,2.644736023,1.314899659
ENSG00000280255,0,0,0,0,0,0
ENSG00000280257,0,0.031752143,0,0,0,0
ENSG00000280261,0,0,0,0,0,0
ENSG00000280262,0,0,0,0,0,0
ENSG00000280263,0,0,0,0,0,0
ENSG00000280265,2.894237695,2.385581961,0,0.170973536,1.814140365,0.400865472
ENSG00000280266,0.069291345,0.215762292,0,0,0,0
ENSG00000280267,0,0,0.041350975,0,0,0
ENSG00000280268,0,0.115477356,0,0.037242935,0,0
ENSG00000280269,0.730636985,0.12639378,0.087741307,0.570690709,1.297585592,1.86370485
ENSG00000280270,0,0.063449822,0,0,0,0
ENSG00000280272,0,0,0,0,0,0
ENSG00000280273,0.673277994,0.978357897,0.339583168,0.631066049,0,0.079264331
ENSG00000280274,0,0,0,0,0,0
ENSG00000280275,0,0,0,0,0,0
ENSG00000280276,0,0,0,0,0.065016273,0.06464908
ENSG00000280277,0.155628159,0.107689218,0,0,0.368520184,0.122146296
ENSG00000280278,1.079965106,0.952804827,1.439577823,1.446079199,0.76719202,0.699287546
ENSG00000280279,4.284823386,3.070838187,4.741295743,4.542109928,2.053409939,4.143679066
ENSG00000280280,0,0,0,1.917346081,0,0
ENSG00000280281,0,0,0,0,0,0
ENSG00000280282,0,0,0,0,0,0
ENSG00000280283,0.276270143,0.143376923,0.199061673,0,0,0
ENSG00000280284,0,0.287496732,0,0,0,0
ENSG00000280285,0.662842811,0.447197335,4.561079246,4.104919488,2.275892012,1.833841488
ENSG00000280286,9.406147693,11.39026643,1.355487401,2.938806115,4.825885286,8.489883991
ENSG00000280287,4.510818936,5.076542204,4.637915214,4.496075823,5.040664326,3.759147084
ENSG00000280288,0.389921756,0.566605522,0,0.052210737,0,0
ENSG00000280291,0.034612025,0,0,0,0,0.040748384
ENSG00000280294,0,0.033106724,0,0,0,0
ENSG00000280295,0,0,0.188124218,0.087400391,0.154562495,0
ENSG00000280296,0.103501012,0.107428595,0,0.046196141,0,0.040616895
ENSG00000280299,0,0,0.369776963,0,0,0
ENSG00000280300,0,0,0,0,0,0
ENSG00000280302,0.064543643,0,0,0,0,0
ENSG00000280303,1.814858984,1.717516674,0.538450395,1.322263631,2.022353402,1.633882035
ENSG00000280304,0,0,0,0,0,0
ENSG00000280305,0,0,0,0,0,0
ENSG00000280306,0,0,0,0,0,0
ENSG00000280307,0,0,0,0,0,0
ENSG00000280309,0.021276924,0.022084326,0.153307199,0.042734878,0.05038276,0
ENSG00000280310,0.102019604,0.423563888,0,0,0,0
ENSG00000280311,0.219315991,0.341457657,0.158024343,0,0,0.129099239
ENSG00000280312,0,0,0,0,0,0
ENSG00000280314,0,0,0,0,0,0
ENSG00000280317,0,0,0,0,0,0
ENSG00000280318,0,0,0,0.203934246,0,0
ENSG00000280319,0,0,0,0,0,0
ENSG00000280320,0,0,0,0,0,0
ENSG00000280321,0.323206002,0.268376635,0,0,0,0
ENSG00000280323,0.058012233,0,0,0,0,0
ENSG00000280325,0,0,0,0,0,0
ENSG00000280326,0.281730028,0.146210459,0.152246773,0.282928539,0,0
ENSG00000280327,0.322815657,0.067013127,0.18607939,0.043225193,0.382206169,0.228028548
ENSG00000280330,2.887197852,3.46500281,4.55070102,4.772061358,1.495538874,1.274650717
ENSG00000280331,0,0.626970275,0,0,0.715179002,0
ENSG00000280332,7.273962072,3.997053117,1.618583504,1.110059295,6.712450439,5.918932106
ENSG00000280333,2.393654003,0.828162229,2.874509973,0,0.944676741,0.93934148
ENSG00000280334,0.038048593,0.394924337,0.52088985,0.203789097,0.450486417,0.35835376
ENSG00000280335,0.898458365,1.243403234,1.942105898,2.105321187,1.772922735,0.88145489
ENSG00000280336,0,0,0,0,0.190930141,0.189851822
ENSG00000280337,0,0,0,0,0.0997531,0
ENSG00000280338,0,0,0,0,0,0
ENSG00000280339,0.065815048,0.034156275,0,0,0,0
ENSG00000280340,0.724857935,0,0.130570961,0,0,0.213341963
ENSG00000280341,0.419692033,0.235959863,0,0.011707707,0.041408794,0
ENSG00000280344,0,0,0,0,0,0
ENSG00000280345,0,0,0.10774387,0.300339526,0,0.352088834
ENSG00000280346,0,0,0,0.191905953,0.339374486,0
ENSG00000280347,2.81528994,3.05596024,2.508537185,1.812903712,2.824346099,1.87226334
ENSG00000280348,0,0,0,0,0,0
ENSG00000280349,0,0,0,0,0,0
ENSG00000280350,0,0,0,0,0,0
ENSG00000280351,0.654105673,1.049251144,3.556206887,3.105290205,0.70404162,0.840078476
ENSG00000280352,0,0,0,0,0,0
ENSG00000280353,0.066243213,0.137513926,0,0.088700025,0.078430411,0
ENSG00000280354,0,3.290326482,0.415293085,0,0.341203998,0
ENSG00000280355,2.368085597,1.987277129,0.580862336,0.438525902,1.551014969,1.720207818
ENSG00000280356,0,0,0,0,0.011848248,0
ENSG00000280357,0,0,0,0,0,0
ENSG00000280359,0,0,0,0,0,0
ENSG00000280360,0,0,0,0,0,0
ENSG00000280362,0,0.028137358,0,0,0,0.063829492
ENSG00000280364,0,0,0,0,0,0
ENSG00000280365,0.577147344,1.497621304,0,0,0,0
ENSG00000280366,0,0,0,0,0,0
ENSG00000280367,1.010433979,0.688260045,0.04550317,0,0.560779755,0.408915931
ENSG00000280368,0.577927273,0,0.416415499,0,0,0
ENSG00000280369,0,0.347880058,0,0.2243916,0,0
ENSG00000280371,0,0,0,0,0,0.169410173
ENSG00000280372,0.286064336,0.222689777,0,0,0.084673367,0
ENSG00000280373,0,0,0,0,0,0
ENSG00000280374,0.988660262,0.879580491,0.203532014,0,1.170550572,0.831385458
ENSG00000280375,0,0.562366919,0.78077906,0.483654867,0,0.212621213
ENSG00000280376,0,0.228811832,0.476516705,0.737947633,0.522006941,0.778588196
ENSG00000280377,0,0,0,0,0,0
ENSG00000280378,0.182763326,0.442630297,0.614539112,0.489442191,0.432774986,0.143443599
ENSG00000280379,0.138313772,0.430687213,0,0,0,0
ENSG00000280380,0,0,0,0,0,0
ENSG00000280381,0.17287979,0.159502319,0.166087389,0.090022717,0.250171311,0.135686409
ENSG00000280382,0,0,0,0.211153157,0,0
ENSG00000280383,0.180414731,0.168054727,0.026665582,0.052651248,0.104064857,0.059907812
ENSG00000280384,0.052281929,0,0.03767084,0.035002895,0,0.123101964
ENSG00000280385,2.372233092,3.127061195,1.162304632,0.778226114,3.229968622,3.574791449
ENSG00000280387,0.171340618,0.266763795,0.246913036,0.17206952,0.405726549,0.100858781
ENSG00000280388,0.645696299,0.670198724,0.581556623,0.360246202,0.44595208,0.063347639
ENSG00000280390,0,0,0.114128692,0,0,0
ENSG00000280392,0.465799646,0.193390192,0.111874626,0.020790276,0,0.219352469
ENSG00000280393,0,0,0,0,0,0
ENSG00000280394,0,0,0,0,0,0.313113827
ENSG00000280395,0,0,0,0.019382865,0,0
ENSG00000280396,0,0,0,0,0,0
ENSG00000280397,0,0,0,0,0.03483398,0
ENSG00000280398,0,0,0,0,0,0
ENSG00000280399,0.695203763,0.270594323,0.271330066,0.407260723,0.274368319,0.204614075
ENSG00000280400,0,0,0,0,0,0
ENSG00000280401,0,0.128441827,0,0.165696575,0.219768547,0.218527358
ENSG00000280402,2.521295208,2.051139847,4.222543394,2.965430098,2.501075323,2.085829009
ENSG00000280404,0,1.563010403,0,0,0,0.590947222
ENSG00000280405,0,0,0,0,0,0
ENSG00000280406,0,0,0,0,0,0
ENSG00000280407,2.424673277,2.476735708,17.52602596,14.30072383,3.508702164,2.809232907
ENSG00000280408,1.72446041,2.386532014,0.414176706,1.154530974,3.40286783,0
ENSG00000280409,0,0,0,0,0,0
ENSG00000280411,0,0,0,0,0,0
ENSG00000280412,0,0,0,0,0,0
ENSG00000280414,0,0.070932399,0,0,0,0.040227471
ENSG00000280415,0,0,0,0,0,0
ENSG00000280416,0,0,0,0,0,0
ENSG00000280417,0.273164398,0,0.078729553,0,0.129368097,0.064318732
ENSG00000280418,0,0,0,0,0.016702294,0
ENSG00000280419,0,0,0,0.208995388,0,0
ENSG00000280420,0.220901953,0,0,0.591577854,0.261542734,0.780196849
ENSG00000280422,0,0,0,0.069699046,0,0.061281284
ENSG00000280423,0,0,0,0,0,0
ENSG00000280424,0,0,0,0,0,0
ENSG00000280425,0.021516713,0,0,0,0,0
ENSG00000280426,0.437926166,0.324674484,0,0,0.148141233,0
ENSG00000280429,0,0,0,0,0,0.144431163
ENSG00000280430,0,0,0,0,0,0
ENSG00000280431,0,0,0,0,0,0
ENSG00000280432,0,0,0,0,0,0
ENSG00000280433,14.93788733,16.65323892,11.10492635,9.683465849,18.24757216,18.77259452
ENSG00000280434,0.037483013,0.054467548,0.037810831,0.065246947,0.035503207,0.044128368
ENSG00000280435,0,0.066451341,0,0,0,0
ENSG00000280436,0,0,0,0,0,0
ENSG00000280438,0,0,0,0,0,0
ENSG00000280439,0,0,0,0,0,0
ENSG00000280440,0,0,0,0,0,0
ENSG00000280441,2.602973917,28.2799971,36.30110401,16.22175124,30.27135475,4.926039233
ENSG00000280443,0,0.549374944,0,0,0,0
ENSG00000280444,0.537269073,0.557656978,0,0.599505196,1.908341959,0.632521399
ENSG00000280445,0,0,0,0,0,0
ENSG00000280446,0,0.069401963,3.854252271,2.820261403,0,0
ENSG00000280449,0.477306006,0,0,0,0,0
ENSG00000280450,0,0,0,0,0,0
ENSG00000280451,0,0,0,0,0,0
ENSG00000280453,0,0,0,0,0,0
ENSG00000280454,0,0,0,0,0,0
ENSG00000280455,0,0,0,0,0.166561425,0
ENSG00000280457,0,0,0,0,0,0
ENSG00000280466,0,0,0,0,0,0
ENSG00000280474,0.809973829,0,0,0,0,0.476786963
ENSG00000280485,0,0,0,0,0,0
ENSG00000280486,0.39438047,0.532149982,0.454662441,0.264038806,0.420243508,0.464300104
ENSG00000280494,0,0,0,0,0,0
ENSG00000280496,0,0,0,0,0,0
ENSG00000280498,0,0,0,0,0,0
ENSG00000280502,4.679848791,7.846627984,1.296916957,0.7230396,1.278653366,0
ENSG00000280511,0,0,0,0,0,0
ENSG00000280515,0,0,0.037287932,0,0,0
ENSG00000280537,0.206935249,0.190922561,0.149103614,0.169331209,0.299452369,0.054138391
ENSG00000280543,0.473780851,0.27319975,0.037930511,0.105732526,0.311636345,0.929628939
ENSG00000280554,0,0,0,0,0,0
ENSG00000280560,0,0,0,0,0,0
ENSG00000280561,0,0,0,0,0,0
ENSG00000280571,0,0.019417977,0.053919067,0.075150573,0,0
ENSG00000280580,0,0,0,0,0,0
ENSG00000280587,0.065552756,0.034020153,0.401479688,0.109719375,0.038806463,0
ENSG00000280594,1.078289442,0.688743141,0.388471402,0.44425707,1.03115607,1.220633808
ENSG00000280604,0.800706394,1.108121376,0.080129881,0.044672927,0.026333822,0.235665867
ENSG00000280607,0,0,0,0,0,0
ENSG00000280614,8134.924327,6311.55624,3003.436261,1536.081571,1813.494814,1704.246331
ENSG00000280620,0.41928057,2.17595566,4.229475066,1.122837966,1.985673463,2.468073692
ENSG00000280623,0.653124896,0.316357634,0,0.087453782,0,0
ENSG00000280634,0,0,0,0,0,0
ENSG00000280636,0,0,0,0,0,0
ENSG00000280639,0.566931152,1.142274914,2.162607004,2.165735894,0,0.078522619
ENSG00000280646,0,0,0,0,0,0
ENSG00000280649,3.536936759,3.671153925,1.383459809,1.48845014,1.914354379,2.498399739
ENSG00000280650,0,0,0,0,0,0
ENSG00000280655,0,0,0,0,0,0
ENSG00000280660,0,0.026284637,0,0,0,0
ENSG00000280665,0,0,0,0,0,0
ENSG00000280670,2.869722294,3.461640015,2.570689804,2.41459035,3.122196033,2.739320094
ENSG00000280683,0,0,0,0,0,0
ENSG00000280693,0.289354656,0.450502322,0,0.064574579,0.456785506,0
ENSG00000280703,0,0,0,0,0,0
ENSG00000280704,0,0,0,0,0,0
ENSG00000280707,0,0,0,0,0,0
ENSG00000280709,0.21032763,0.327463491,0.303095871,0.070407463,0.166015322,0.41269429
ENSG00000280710,0,0,0,0,0,0
ENSG00000280711,0,0,0,0,0.073554145,0
ENSG00000280719,0,0,0.021700526,0,0,0
ENSG00000280721,0.579886348,0.225709299,0.261141923,0.048529438,0.17164296,0
ENSG00000280725,0,0,0,0,0,0
ENSG00000280734,0.241463403,0.268528163,0.037281917,0.057735861,0.224625507,0.345187916
ENSG00000280739,0.044178109,0.034390911,0.075600459,0.144189654,0.052305845,0.08451696
ENSG00000280744,0,0,0,0,0,0
ENSG00000280752,0.156082548,0,0,0.104497694,0,1.470035133
ENSG00000280757,0,0,0,0,0,0
ENSG00000280758,1.301592727,1.543982451,0.535908642,0.746931343,0.220150754,0.656722217
ENSG00000280767,0.207604943,0,0,0,0,0
ENSG00000280767_PAR_Y,0.207604943,0,0,0,0,0
ENSG00000280773,0,0,0,0,0,0
ENSG00000280776,0,0,0,0,0,0.028685451
ENSG00000280778,0,0,0,0,0,0
ENSG00000280780,0,0,0,0,0,0
ENSG00000280789,7.699978364,9.710918275,4.335063775,3.750884573,8.463074592,7.473026435
ENSG00000280798,7.988017763,9.935942721,5.872138703,5.261392513,9.419335779,8.90925331
ENSG00000280799,0,0,0,0,0,0
ENSG00000280800,7510.452933,6009.414306,2884.333759,1425.026448,1660.575906,1573.874282
ENSG00000280809,0,0.011499869,0,0,0.446004894,0.37826746
ENSG00000280828,1.934557517,2.275697897,1.765621807,1.03615325,0.916188299,0.911013932
ENSG00000280832,3.302552438,3.18941446,3.083130063,2.941681659,4.658172337,4.53043664
ENSG00000280836,2.159930211,1.120946855,0,0.7230396,0,0
